iter	Passed	Remaining
5719	68541	1129740
5720	68554	1129740
5721	68565	1129712
5722	68574	1129651
5723	68585	1129625
5724	68592	1129536
5725	68602	1129486
5726	68610	1129406
5727	68621	1129382
5728	68629	1129310
5729	68643	1129317
5730	68656	1129325
5731	68669	1129340
5732	68683	1129354
5733	68692	1129291
5734	68701	1129237
5735	68714	1129232
5736	68727	1129235
5737	68739	1129234
5738	68751	1129213
5739	68763	1129205
5740	68775	1129196
5741	68787	1129191
5742	68801	1129201
5743	68813	1129192
5744	68820	1129104
5745	68832	1129085
5746	68843	1129064
5747	68857	1129087
5748	68868	1129054
5749	68875	1128960
5750	68887	1128948
5751	68900	1128960
5752	68912	1128941
5753	68919	1128854
5754	68931	1128834
5755	68938	1128741
5756	68951	1128752
5757	68964	1128756
5758	68975	1128719
5759	68983	1128640
5760	68996	1128654
5761	69014	1128738
5762	69022	1128659
5763	69033	1128630
5764	69042	1128573
5765	69056	1128590
5766	69069	1128598
5767	69087	1128680
5768	69095	1128600
5769	69106	1128584
5770	69114	1128507
5771	69129	1128539
5772	69141	1128526
5773	69150	1128476
5774	69163	1128475
5775	69176	1128480
5776	69185	1128419
5777	69192	1128324
5778	69203	1128293
5779	69211	1128211
5780	69222	1128183
5781	69227	1128059
5782	69237	1128022
5783	69244	1127929
5784	69256	1127913
5785	69262	1127804
5786	69276	1127827
5787	69285	1127771
5788	69293	1127696
5789	69305	1127682
5790	69319	1127694
5791	69331	1127683
5792	69340	1127623
5793	69347	1127532
5794	69361	1127557
5795	69373	1127538
5796	69379	1127445
5797	69392	1127437
5798	69403	1127410
5799	69410	1127328
5800	69424	1127338
5801	69434	1127302
5802	69441	1127206
5803	69454	1127211
5804	69466	1127198
5805	69474	1127119
5806	69487	1127130
5807	69500	1127137
5808	69514	1127152
5809	69524	1127105
5810	69531	1127016
5811	69544	1127018
5812	69554	1126976
5813	69562	1126897
5814	69573	1126869
5815	69580	1126783
5816	69594	1126798
5817	69602	1126733
5818	69608	1126627
5819	69621	1126628
5820	69630	1126567
5821	69636	1126458
5822	69648	1126450
5823	69663	1126480
5824	69676	1126481
5825	69687	1126463
5826	69697	1126421
5827	69707	1126363
5828	69716	1126307
5829	69727	1126285
5830	69735	1126204
5831	69751	1126262
5832	69765	1126285
5833	69777	1126266
5834	69785	1126189
5835	69797	1126183
5836	69804	1126099
5837	69818	1126113
5838	69832	1126129
5839	69846	1126148
5840	69860	1126173
5841	69870	1126135
5842	69879	1126070
5843	69890	1126051
5844	69900	1125995
5845	69913	1126014
5846	69926	1126009
5847	69934	1125929
5848	69947	1125945
5849	69961	1125962
5850	69975	1125984
5851	69987	1125965
5852	69995	1125893
5853	70006	1125876
5854	70015	1125805
5855	70025	1125762
5856	70035	1125716
5857	70048	1125727
5858	70059	1125704
5859	70067	1125619
5860	70078	1125601
5861	70086	1125524
5862	70098	1125508
5863	70107	1125448
5864	70116	1125384
5865	70124	1125312
5866	70136	1125301
5867	70143	1125216
5868	70156	1125216
5869	70166	1125181
5870	70174	1125099
5871	70185	1125067
5872	70192	1124983
5873	70204	1124973
5874	70212	1124896
5875	70225	1124898
5876	70239	1124914
5877	70252	1124927
5878	70263	1124904
5879	70271	1124821
5880	70284	1124827
5881	70295	1124793
5882	70302	1124706
5883	70315	1124711
5884	70328	1124719
5885	70341	1124719
5886	70354	1124728
5887	70365	1124697
5888	70373	1124618
5889	70384	1124594
5890	70391	1124513
5891	70404	1124514
5892	70417	1124513
5893	70429	1124499
5894	70437	1124432
5895	70448	1124410
5896	70454	1124293
5897	70467	1124300
5898	70478	1124272
5899	70486	1124204
5900	70500	1124222
5901	70509	1124161
5902	70516	1124076
5903	70529	1124081
5904	70539	1124025
5905	70545	1123933
5906	70560	1123959
5907	70574	1123988
5908	70590	1124043
5909	70602	1124021
5910	70613	1124000
5911	70624	1123973
5912	70639	1124004
5913	70651	1123998
5914	70659	1123919
5915	70670	1123898
5916	70677	1123809
5917	70688	1123783
5918	70697	1123714
5919	70706	1123658
5920	70714	1123584
5921	70726	1123573
5922	70739	1123578
5923	70752	1123578
5924	70760	1123515
5925	70773	1123513
5926	70786	1123520
5927	70798	1123506
5928	70808	1123457
5929	70819	1123431
5930	70826	1123354
5931	70835	1123292
5932	70844	1123227
5933	70860	1123279
5934	70872	1123271
5935	70880	1123196
5936	70891	1123174
5937	70896	1123052
5938	70906	1122999
5939	70915	1122950
5940	70932	1123012
5941	70944	1123007
5942	70952	1122929
5943	70965	1122938
5944	70976	1122917
5945	70984	1122835
5946	70995	1122813
5947	71002	1122721
5948	71013	1122690
5949	71021	1122610
5950	71030	1122555
5951	71038	1122479
5952	71049	1122456
5953	71059	1122419
5954	71078	1122508
5955	71090	1122503
5956	71103	1122512
5957	71113	1122459
5958	71120	1122384
5959	71129	1122320
5960	71135	1122211
5961	71152	1122285
5962	71158	1122170
5963	71171	1122181
5964	71181	1122145
5965	71190	1122076
5966	71202	1122062
5967	71209	1121982
5968	71222	1121977
5969	71234	1121969
5970	71247	1121981
5971	71258	1121955
5972	71266	1121872
5973	71279	1121885
5974	71290	1121863
5975	71298	1121777
5976	71309	1121755
5977	71317	1121678
5978	71331	1121698
5979	71344	1121711
5980	71354	1121672
5981	71362	1121587
5982	71371	1121532
5983	71380	1121473
5984	71394	1121488
5985	71406	1121479
5986	71418	1121476
5987	71430	1121457
5988	71441	1121429
5989	71448	1121348
5990	71461	1121355
5991	71476	1121385
5992	71483	1121297
5993	71494	1121278
5994	71502	1121200
5995	71515	1121199
5996	71524	1121141
5997	71542	1121224
5998	71554	1121213
5999	71562	1121143
6000	71573	1121114
6001	71589	1121167
6002	71596	1121088
6003	71610	1121098
6004	71625	1121143
6005	71634	1121085
6006	71645	1121061
6007	71652	1120959
6008	71665	1120967
6009	71676	1120938
6010	71684	1120863
6011	71698	1120898
6012	71707	1120836
6013	71721	1120855
6014	71736	1120888
6015	71748	1120881
6016	71757	1120821
6017	71770	1120821
6018	71779	1120764
6019	71797	1120850
6020	71824	1121079
6021	71859	1121424
6022	71881	1121566
6023	71903	1121715
6024	71923	1121824
6025	71937	1121843
6026	71947	1121807
6027	71961	1121833
6028	71975	1121848
6029	71987	1121830
6030	71993	1121731
6031	72016	1121886
6032	72041	1122078
6033	72072	1122374
6034	72103	1122655
6035	72133	1122923
6036	72152	1123012
6037	72167	1123059
6038	72179	1123035
6039	72193	1123055
6040	72216	1123223
6041	72233	1123294
6042	72248	1123321
6043	72261	1123332
6044	72276	1123371
6045	72293	1123437
6046	72304	1123397
6047	72319	1123436
6048	72329	1123392
6049	72336	1123311
6050	72348	1123292
6051	72355	1123214
6052	72367	1123190
6053	72375	1123122
6054	72391	1123167
6055	72404	1123172
6056	72423	1123275
6057	72433	1123228
6058	72447	1123249
6059	72459	1123246
6060	72468	1123178
6061	72480	1123176
6062	72488	1123101
6063	72501	1123106
6064	72510	1123050
6065	72525	1123079
6066	72546	1123209
6067	72574	1123446
6068	72600	1123654
6069	72623	1123812
6070	72647	1123986
6071	72678	1124271
6072	72706	1124501
6073	72725	1124592
6074	72738	1124597
6075	72744	1124495
6076	72756	1124488
6077	72768	1124481
6078	72779	1124445
6079	72786	1124367
6080	72806	1124470
6081	72815	1124420
6082	72829	1124427
6083	72837	1124360
6084	72847	1124317
6085	72858	1124286
6086	72869	1124262
6087	72878	1124199
6088	72891	1124209
6089	72902	1124184
6090	72912	1124134
6091	72926	1124165
6092	72940	1124181
6093	72950	1124141
6094	72960	1124087
6095	72973	1124103
6096	72982	1124043
6097	72992	1123994
6098	73005	1124008
6099	73015	1123952
6100	73028	1123968
6101	73039	1123940
6102	73049	1123888
6103	73063	1123916
6104	73074	1123893
6105	73082	1123807
6106	73095	1123812
6107	73106	1123796
6108	73112	1123692
6109	73125	1123691
6110	73137	1123672
6111	73144	1123588
6112	73157	1123591
6113	73168	1123574
6114	73177	1123513
6115	73188	1123488
6116	73196	1123411
6117	73209	1123414
6118	73222	1123415
6119	73235	1123420
6120	73246	1123389
6121	73253	1123306
6122	73262	1123245
6123	73269	1123163
6124	73288	1123262
6125	73301	1123264
6126	73312	1123232
6127	73324	1123221
6128	73336	1123205
6129	73343	1123128
6130	73357	1123140
6131	73364	1123063
6132	73377	1123054
6133	73382	1122940
6134	73394	1122928
6135	73401	1122842
6136	73414	1122849
6137	73427	1122851
6138	73437	1122811
6139	73447	1122761
6140	73459	1122752
6141	73467	1122688
6142	73476	1122629
6143	73488	1122619
6144	73499	1122582
6145	73506	1122493
6146	73519	1122501
6147	73529	1122453
6148	73537	1122384
6149	73550	1122387
6150	73561	1122372
6151	73569	1122293
6152	73584	1122326
6153	73595	1122296
6154	73603	1122222
6155	73616	1122226
6156	73629	1122241
6157	73644	1122272
6158	73656	1122255
6159	73665	1122208
6160	73676	1122181
6161	73685	1122125
6162	73697	1122102
6163	73704	1122020
6164	73715	1121997
6165	73723	1121917
6166	73733	1121886
6167	73743	1121831
6168	73756	1121843
6169	73770	1121855
6170	73781	1121827
6171	73788	1121748
6172	73802	1121763
6173	73815	1121774
6174	73828	1121774
6175	73837	1121711
6176	73844	1121629
6177	73857	1121627
6178	73867	1121587
6179	73876	1121537
6180	73888	1121527
6181	73896	1121452
6182	73908	1121435
6183	73915	1121358
6184	73923	1121285
6185	73931	1121207
6186	73940	1121153
6187	73949	1121097
6188	73961	1121089
6189	73975	1121100
6190	73987	1121095
6191	73997	1121046
6192	74005	1120987
6193	74018	1120977
6194	74026	1120918
6195	74035	1120858
6196	74046	1120825
6197	74053	1120750
6198	74065	1120733
6199	74074	1120670
6200	74087	1120674
6201	74099	1120660
6202	74109	1120621
6203	74122	1120623
6204	74135	1120633
6205	74148	1120637
6206	74158	1120604
6207	74170	1120588
6208	74183	1120597
6209	74197	1120602
6210	74206	1120550
6211	74215	1120501
6212	74226	1120471
6213	74233	1120388
6214	74247	1120407
6215	74261	1120417
6216	74273	1120416
6217	74285	1120397
6218	74293	1120332
6219	74305	1120311
6220	74311	1120221
6221	74321	1120181
6222	74331	1120127
6223	74343	1120121
6224	74351	1120047
6225	74363	1120038
6226	74371	1119963
6227	74382	1119942
6228	74392	1119898
6229	74403	1119878
6230	74411	1119798
6231	74427	1119847
6232	74434	1119766
6233	74449	1119795
6234	74456	1119712
6235	74466	1119668
6236	74472	1119573
6237	74485	1119582
6238	74499	1119595
6239	74509	1119559
6240	74519	1119507
6241	74530	1119492
6242	74538	1119409
6243	74552	1119431
6244	74560	1119356
6245	74573	1119366
6246	74585	1119357
6247	74594	1119301
6248	74603	1119239
6249	74611	1119169
6250	74620	1119122
6251	74629	1119059
6252	74642	1119067
6253	74655	1119068
6254	74666	1119044
6255	74674	1118977
6256	74688	1118985
6257	74699	1118962
6258	74707	1118889
6259	74719	1118879
6260	74728	1118819
6261	74735	1118739
6262	74747	1118732
6263	74760	1118727
6264	74773	1118743
6265	74784	1118717
6266	74792	1118636
6267	74805	1118642
6268	74819	1118658
6269	74828	1118606
6270	74836	1118541
6271	74848	1118522
6272	74856	1118452
6273	74865	1118401
6274	74872	1118307
6275	74882	1118270
6276	74890	1118197
6277	74902	1118197
6278	74916	1118205
6279	74928	1118195
6280	74934	1118105
6281	74944	1118063
6282	74951	1117969
6283	74965	1117991
6284	74977	1117989
6285	74986	1117921
6286	74990	1117797
6287	75004	1117819
6288	75016	1117810
6289	75027	1117781
6290	75036	1117716
6291	75054	1117796
6292	75064	1117755
6293	75075	1117733
6294	75082	1117649
6295	75094	1117645
6296	75101	1117557
6297	75113	1117540
6298	75120	1117451
6299	75133	1117458
6300	75145	1117451
6301	75154	1117389
6302	75165	1117369
6303	75172	1117290
6304	75186	1117306
6305	75198	1117286
6306	75203	1117172
6307	75216	1117186
6308	75228	1117171
6309	75236	1117094
6310	75247	1117075
6311	75258	1117050
6312	75272	1117068
6313	75283	1117042
6314	75293	1116995
6315	75302	1116941
6316	75312	1116913
6317	75322	1116859
6318	75334	1116859
6319	75345	1116825
6320	75351	1116725
6321	75363	1116721
6322	75374	1116698
6323	75382	1116631
6324	75392	1116581
6325	75398	1116481
6326	75411	1116493
6327	75423	1116477
6328	75431	1116406
6329	75440	1116351
6330	75451	1116325
6331	75464	1116330
6332	75475	1116312
6333	75484	1116249
6334	75494	1116217
6335	75501	1116128
6336	75514	1116126
6337	75525	1116111
6338	75533	1116041
6339	75546	1116041
6340	75559	1116038
6341	75571	1116033
6342	75581	1115989
6343	75592	1115971
6344	75599	1115886
6345	75611	1115867
6346	75619	1115808
6347	75633	1115817
6348	75646	1115819
6349	75657	1115805
6350	75665	1115729
6351	75679	1115745
6352	75685	1115654
6353	75699	1115665
6354	75713	1115679
6355	75726	1115689
6356	75737	1115671
6357	75746	1115616
6358	75760	1115633
6359	75772	1115613
6360	75779	1115538
6361	75791	1115517
6362	75798	1115434
6363	75810	1115423
6364	75817	1115350
6365	75829	1115332
6366	75838	1115275
6367	75849	1115259
6368	75857	1115183
6369	75868	1115152
6370	75875	1115074
6371	75887	1115067
6372	75898	1115044
6373	75907	1114986
6374	75919	1114970
6375	75935	1115025
6376	75949	1115047
6377	75963	1115060
6378	75977	1115074
6379	75988	1115055
6380	75998	1115015
6381	76010	1115008
6382	76025	1115040
6383	76035	1114994
6384	76042	1114915
6385	76053	1114891
6386	76061	1114824
6387	76073	1114808
6388	76081	1114735
6389	76092	1114716
6390	76100	1114644
6391	76113	1114651
6392	76126	1114647
6393	76136	1114619
6394	76145	1114561
6395	76157	1114542
6396	76164	1114467
6397	76176	1114448
6398	76182	1114354
6399	76195	1114356
6400	76208	1114363
6401	76221	1114366
6402	76234	1114367
6403	76249	1114403
6404	76261	1114391
6405	76268	1114314
6406	76276	1114248
6407	76284	1114168
6408	76297	1114178
6409	76310	1114176
6410	76319	1114122
6411	76326	1114042
6412	76337	1114015
6413	76348	1113988
6414	76359	1113971
6415	76367	1113898
6416	76384	1113965
6417	76397	1113963
6418	76404	1113886
6419	76412	1113816
6420	76424	1113802
6421	76439	1113837
6422	76446	1113756
6423	76458	1113740
6424	76467	1113685
6425	76485	1113772
6426	76498	1113775
6427	76516	1113843
6428	76531	1113883
6429	76542	1113848
6430	76547	1113734
6431	76563	1113787
6432	76576	1113789
6433	76585	1113743
6434	76594	1113679
6435	76606	1113668
6436	76622	1113721
6437	76630	1113647
6438	76646	1113694
6439	76656	1113658
6440	76663	1113576
6441	76672	1113531
6442	76680	1113454
6443	76693	1113460
6444	76703	1113414
6445	76712	1113360
6446	76722	1113330
6447	76729	1113244
6448	76737	1113171
6449	76745	1113100
6450	76758	1113106
6451	76771	1113112
6452	76782	1113093
6453	76791	1113034
6454	76799	1112972
6455	76806	1112892
6456	76826	1112991
6457	76836	1112944
6458	76848	1112946
6459	76862	1112958
6460	76873	1112937
6461	76881	1112867
6462	76894	1112872
6463	76903	1112814
6464	76906	1112681
6465	76914	1112606
6466	76926	1112590
6467	76933	1112513
6468	76942	1112454
6469	76950	1112386
6470	76958	1112326
6471	76967	1112266
6472	76978	1112240
6473	76986	1112174
6474	76995	1112122
6475	77002	1112043
6476	77014	1112037
6477	77027	1112032
6478	77039	1112027
6479	77052	1112023
6480	77065	1112027
6481	77077	1112024
6482	77089	1112010
6483	77096	1111925
6484	77107	1111907
6485	77113	1111806
6486	77123	1111776
6487	77132	1111709
6488	77142	1111679
6489	77150	1111615
6490	77162	1111604
6491	77170	1111528
6492	77181	1111507
6493	77189	1111439
6494	77200	1111416
6495	77205	1111306
6496	77217	1111290
6497	77224	1111217
6498	77239	1111240
6499	77247	1111178
6500	77258	1111156
6501	77265	1111072
6502	77275	1111031
6503	77283	1110967
6504	77294	1110931
6505	77301	1110858
6506	77310	1110805
6507	77318	1110727
6508	77331	1110743
6509	77344	1110745
6510	77355	1110724
6511	77362	1110635
6512	77375	1110639
6513	77388	1110640
6514	77401	1110652
6515	77415	1110671
6516	77426	1110646
6517	77432	1110551
6518	77444	1110540
6519	77450	1110443
6520	77461	1110418
6521	77467	1110313
6522	77481	1110331
6523	77492	1110309
6524	77499	1110237
6525	77510	1110210
6526	77517	1110132
6527	77527	1110092
6528	77535	1110019
6529	77545	1109976
6530	77552	1109893
6531	77564	1109892
6532	77578	1109904
6533	77591	1109916
6534	77602	1109890
6535	77610	1109815
6536	77621	1109795
6537	77627	1109696
6538	77639	1109691
6539	77652	1109697
6540	77663	1109671
6541	77669	1109581
6542	77685	1109626
6543	77699	1109639
6544	77711	1109636
6545	77719	1109566
6546	77731	1109555
6547	77740	1109497
6548	77754	1109521
6549	77763	1109467
6550	77772	1109412
6551	77782	1109379
6552	77790	1109305
6553	77802	1109300
6554	77811	1109246
6555	77823	1109227
6556	77830	1109148
6557	77841	1109134
6558	77847	1109028
6559	77859	1109022
6560	77867	1108956
6561	77877	1108915
6562	77885	1108853
6563	77899	1108867
6564	77909	1108828
6565	77916	1108750
6566	77925	1108702
6567	77933	1108626
6568	77945	1108622
6569	77953	1108557
6570	77966	1108555
6571	77979	1108558
6572	77990	1108542
6573	77998	1108472
6574	78008	1108426
6575	78017	1108374
6576	78028	1108354
6577	78035	1108276
6578	78048	1108272
6579	78059	1108251
6580	78067	1108189
6581	78078	1108166
6582	78086	1108091
6583	78097	1108070
6584	78104	1107992
6585	78117	1108003
6586	78132	1108033
6587	78140	1107959
6588	78150	1107931
6589	78158	1107851
6590	78168	1107818
6591	78175	1107741
6592	78186	1107715
6593	78194	1107642
6594	78206	1107636
6595	78219	1107649
6596	78231	1107626
6597	78238	1107554
6598	78248	1107508
6599	78254	1107424
6600	78267	1107429
6601	78277	1107387
6602	78284	1107307
6603	78295	1107280
6604	78302	1107204
6605	78312	1107157
6606	78319	1107085
6607	78330	1107061
6608	78338	1106988
6609	78349	1106968
6610	78358	1106922
6611	78370	1106910
6612	78384	1106923
6613	78396	1106914
6614	78407	1106893
6615	78414	1106813
6616	78427	1106809
6617	78440	1106814
6618	78448	1106757
6619	78457	1106696
6620	78469	1106697
6621	78480	1106672
6622	78488	1106601
6623	78498	1106566
6624	78505	1106488
6625	78517	1106467
6626	78526	1106418
6627	78537	1106395
6628	78544	1106321
6629	78560	1106362
6630	78568	1106296
6631	78582	1106323
6632	78594	1106303
6633	78599	1106203
6634	78613	1106219
6635	78626	1106217
6636	78633	1106142
6637	78642	1106086
6638	78648	1105990
6639	78660	1105987
6640	78674	1106005
6641	78685	1105987
6642	78691	1105879
6643	78701	1105854
6644	78710	1105802
6645	78723	1105806
6646	78737	1105815
6647	78746	1105773
6648	78754	1105698
6649	78769	1105734
6650	78783	1105753
6651	78792	1105699
6652	78801	1105644
6653	78813	1105636
6654	78821	1105574
6655	78834	1105571
6656	78846	1105570
6657	78857	1105540
6658	78864	1105468
6659	78875	1105448
6660	78883	1105379
6661	78896	1105385
6662	78909	1105388
6663	78921	1105373
6664	78929	1105306
6665	78940	1105284
6666	78949	1105238
6667	78962	1105238
6668	78976	1105260
6669	78985	1105200
6670	78993	1105133
6671	79002	1105093
6672	79008	1104988
6673	79019	1104975
6674	79026	1104894
6675	79038	1104882
6676	79047	1104833
6677	79056	1104779
6678	79064	1104710
6679	79076	1104709
6680	79085	1104654
6681	79091	1104564
6682	79105	1104575
6683	79118	1104576
6684	79130	1104576
6685	79140	1104530
6686	79147	1104451
6687	79160	1104460
6688	79173	1104462
6689	79182	1104414
6690	79191	1104367
6691	79203	1104345
6692	79211	1104293
6693	79225	1104307
6694	79235	1104274
6695	79242	1104188
6696	79253	1104167
6697	79259	1104076
6698	79272	1104070
6699	79284	1104064
6700	79295	1104045
6701	79304	1103985
6702	79317	1104002
6703	79331	1104010
6704	79342	1103989
6705	79350	1103928
6706	79362	1103912
6707	79369	1103835
6708	79378	1103792
6709	79387	1103732
6710	79399	1103729
6711	79409	1103682
6712	79417	1103624
6713	79427	1103586
6714	79439	1103581
6715	79449	1103542
6716	79456	1103464
6717	79469	1103457
6718	79472	1103334
6719	79480	1103266
6720	79492	1103252
6721	79499	1103180
6722	79513	1103193
6723	79526	1103199
6724	79540	1103214
6725	79553	1103222
6726	79564	1103201
6727	79572	1103131
6728	79583	1103114
6729	79595	1103103
6730	79602	1103022
6731	79614	1103009
6732	79625	1102989
6733	79631	1102894
6734	79643	1102892
6735	79649	1102801
6736	79659	1102761
6737	79665	1102664
6738	79677	1102652
6739	79684	1102576
6740	79696	1102568
6741	79704	1102501
6742	79718	1102518
6743	79728	1102487
6744	79736	1102415
6745	79748	1102409
6746	79761	1102416
6747	79773	1102409
6748	79781	1102346
6749	79792	1102319
6750	79800	1102255
6751	79812	1102240
6752	79825	1102242
6753	79836	1102220
6754	79843	1102153
6755	79857	1102164
6756	79870	1102167
6757	79881	1102149
6758	79889	1102080
6759	79904	1102117
6760	79913	1102068
6761	79926	1102073
6762	79934	1102010
6763	79949	1102030
6764	79961	1102022
6765	79969	1101964
6766	79985	1102011
6767	79997	1101992
6768	80007	1101968
6769	80043	1102287
6770	80073	1102526
6771	80098	1102690
6772	80125	1102881
6773	80150	1103063
6774	80186	1103374
6775	80211	1103547
6776	80235	1103701
6777	80266	1103958
6778	80290	1104116
6779	80314	1104267
6780	80358	1104689
6781	80389	1104942
6782	80421	1105209
6783	80449	1105423
6784	80466	1105481
6785	80479	1105477
6786	80487	1105414
6787	80502	1105445
6788	80520	1105518
6789	80538	1105590
6790	80552	1105618
6791	80565	1105620
6792	80577	1105600
6793	80584	1105526
6794	80611	1105717
6795	80639	1105928
6796	80667	1106147
6797	80684	1106204
6798	80694	1106163
6799	80706	1106149
6800	80713	1106081
6801	80726	1106080
6802	80734	1106011
6803	80747	1106015
6804	80760	1106024
6805	80771	1105994
6806	80779	1105938
6807	80792	1105931
6808	80800	1105872
6809	80811	1105851
6810	80820	1105798
6811	80834	1105817
6812	80849	1105849
6813	80860	1105824
6814	80868	1105755
6815	80881	1105760
6816	80896	1105784
6817	80910	1105814
6818	80926	1105855
6819	80940	1105866
6820	80950	1105838
6821	80959	1105783
6822	80972	1105780
6823	80986	1105797
6824	81004	1105869
6825	81018	1105891
6826	81039	1106007
6827	81059	1106108
6828	81078	1106189
6829	81097	1106270
6830	81119	1106397
6831	81136	1106464
6832	81150	1106472
6833	81167	1106535
6834	81177	1106500
6835	81189	1106484
6836	81196	1106409
6837	81210	1106423
6838	81220	1106381
6839	81232	1106377
6840	81243	1106353
6841	81252	1106302
6842	81263	1106275
6843	81270	1106200
6844	81281	1106170
6845	81300	1106259
6846	81313	1106262
6847	81323	1106229
6848	81348	1106389
6849	81362	1106417
6850	81380	1106487
6851	81402	1106609
6852	81413	1106590
6853	81423	1106540
6854	81436	1106549
6855	81447	1106531
6856	81456	1106477
6857	81468	1106460
6858	81477	1106417
6859	81493	1106453
6860	81506	1106456
6861	81520	1106473
6862	81528	1106409
6863	81535	1106339
6864	81549	1106348
6865	81560	1106325
6866	81568	1106265
6867	81582	1106280
6868	81595	1106289
6869	81608	1106283
6870	81615	1106203
6871	81627	1106194
6872	81633	1106103
6873	81647	1106119
6874	81658	1106103
6875	81666	1106037
6876	81678	1106021
6877	81685	1105943
6878	81696	1105927
6879	81709	1105931
6880	81724	1105953
6881	81739	1105989
6882	81752	1105992
6883	81761	1105943
6884	81769	1105880
6885	81779	1105836
6886	81788	1105787
6887	81800	1105778
6888	81809	1105721
6889	81822	1105726
6890	81830	1105670
6891	81844	1105689
6892	81857	1105684
6893	81865	1105617
6894	81877	1105607
6895	81884	1105538
6896	81897	1105541
6897	81910	1105537
6898	81915	1105431
6899	81928	1105439
6900	81943	1105464
6901	81954	1105452
6902	81961	1105376
6903	81976	1105397
